"Plot Title: Pink"
"#","Date Time, GMT-06:00","Low Range, μS/cm (LGR S/N: 20414841, SEN S/N: 20414841)","Temp, °C (LGR S/N: 20414841, SEN S/N: 20414841)"
338,08/31/18 12:27:00 PM,167.9,11.30
339,08/31/18 12:28:00 PM,167.7,11.35
340,08/31/18 12:29:00 PM,167.3,11.43
341,08/31/18 12:30:00 PM,166.7,11.47
342,08/31/18 12:31:00 PM,165.9,11.45
343,08/31/18 12:32:00 PM,165.3,11.44
344,08/31/18 12:33:00 PM,164.9,11.48
345,08/31/18 12:34:00 PM,164.0,11.55
346,08/31/18 12:35:00 PM,163.8,11.62
347,08/31/18 12:36:00 PM,162.8,11.67
348,08/31/18 12:37:00 PM,161.9,11.64
349,08/31/18 12:38:00 PM,161.1,11.61
350,08/31/18 12:39:00 PM,160.4,11.62
351,08/31/18 12:40:00 PM,159.5,11.64
352,08/31/18 12:41:00 PM,158.9,11.69
353,08/31/18 12:42:00 PM,158.4,11.77
354,08/31/18 12:43:00 PM,157.0,11.77
355,08/31/18 12:44:00 PM,156.2,11.76
356,08/31/18 12:45:00 PM,155.3,11.74
357,08/31/18 12:46:00 PM,154.6,11.75
358,08/31/18 12:47:00 PM,154.0,11.74
359,08/31/18 12:48:00 PM,152.4,11.74
360,08/31/18 12:49:00 PM,151.9,11.75
361,08/31/18 12:50:00 PM,151.3,11.81
362,08/31/18 12:51:00 PM,150.5,11.90
363,08/31/18 12:52:00 PM,149.7,11.91
364,08/31/18 12:53:00 PM,148.8,11.90
365,08/31/18 12:54:00 PM,147.6,11.88
366,08/31/18 12:55:00 PM,146.4,11.88
367,08/31/18 12:56:00 PM,145.4,11.87
368,08/31/18 12:57:00 PM,144.2,11.88
369,08/31/18 12:58:00 PM,143.4,11.88
370,08/31/18 12:59:00 PM,142.6,11.89
371,08/31/18 01:00:00 PM,140.9,11.89
372,08/31/18 01:01:00 PM,139.3,11.88
373,08/31/18 01:02:00 PM,138.0,11.88
374,08/31/18 01:03:00 PM,137.1,11.87
375,08/31/18 01:04:00 PM,136.1,11.86
376,08/31/18 01:05:00 PM,135.6,11.93
377,08/31/18 01:06:00 PM,136.1,12.01
378,08/31/18 01:07:00 PM,135.8,12.09
379,08/31/18 01:08:00 PM,144.7,12.09
380,08/31/18 01:09:00 PM,143.3,12.06
381,08/31/18 01:10:00 PM,143.8,12.06
382,08/31/18 01:11:00 PM,143.3,12.12
383,08/31/18 01:12:00 PM,143.2,12.20
384,08/31/18 01:13:00 PM,143.3,12.25
385,08/31/18 01:14:00 PM,142.5,12.24
386,08/31/18 01:15:00 PM,142.0,12.23
387,08/31/18 01:16:00 PM,141.9,12.20
388,08/31/18 01:17:00 PM,187.0,12.18
389,08/31/18 01:18:00 PM,188.0,12.16
390,08/31/18 01:19:00 PM,188.9,12.15
391,08/31/18 01:20:00 PM,188.4,12.13
392,08/31/18 01:21:00 PM,193.3,12.12
393,08/31/18 01:22:00 PM,194.7,12.13
394,08/31/18 01:23:00 PM,194.4,12.09
395,08/31/18 01:24:00 PM,194.0,12.09
396,08/31/18 01:25:00 PM,193.7,12.06
397,08/31/18 01:26:00 PM,193.2,12.05
398,08/31/18 01:27:00 PM,193.2,12.10
399,08/31/18 01:28:00 PM,192.7,12.18
400,08/31/18 01:29:00 PM,192.3,12.19
401,08/31/18 01:30:00 PM,191.5,12.22
402,08/31/18 01:31:00 PM,191.2,12.26
403,08/31/18 01:32:00 PM,190.8,12.31
404,08/31/18 01:33:00 PM,190.3,12.37
405,08/31/18 01:34:00 PM,189.7,12.42
406,08/31/18 01:35:00 PM,189.2,12.48
407,08/31/18 01:36:00 PM,188.2,12.51
408,08/31/18 01:37:00 PM,187.9,12.53
409,08/31/18 01:38:00 PM,186.9,12.56
410,08/31/18 01:39:00 PM,186.2,12.56
411,08/31/18 01:40:00 PM,186.3,12.60
412,08/31/18 01:41:00 PM,185.3,12.70
413,08/31/18 01:42:00 PM,184.0,12.75
414,08/31/18 01:43:00 PM,183.6,12.78
415,08/31/18 01:44:00 PM,183.1,12.83
416,08/31/18 01:45:00 PM,181.2,12.77
417,08/31/18 01:46:00 PM,179.7,12.73
418,08/31/18 01:47:00 PM,178.9,12.69
419,08/31/18 01:48:00 PM,177.8,12.66
420,08/31/18 01:49:00 PM,176.2,12.64
421,08/31/18 01:50:00 PM,174.9,12.62
422,08/31/18 01:51:00 PM,174.6,12.62
423,08/31/18 01:52:00 PM,172.1,12.61
424,08/31/18 01:53:00 PM,170.6,12.59
425,08/31/18 01:54:00 PM,167.9,12.54
426,08/31/18 01:55:00 PM,167.3,12.59
427,08/31/18 01:56:00 PM,165.8,12.58
428,08/31/18 01:57:00 PM,164.6,12.52
429,08/31/18 01:58:00 PM,163.0,12.48
430,08/31/18 01:59:00 PM,162.5,12.49
431,08/31/18 02:00:00 PM,160.4,12.52
432,08/31/18 02:01:00 PM,159.2,12.49
433,08/31/18 02:02:00 PM,158.6,12.46
434,08/31/18 02:03:00 PM,157.3,12.44
435,08/31/18 02:04:00 PM,155.6,12.49
436,08/31/18 02:05:00 PM,154.6,12.56
437,08/31/18 02:06:00 PM,153.5,12.55
438,08/31/18 02:07:00 PM,153.2,12.56
439,08/31/18 02:08:00 PM,151.0,12.64
440,08/31/18 02:09:00 PM,150.6,12.69
441,08/31/18 02:10:00 PM,148.9,12.69
442,08/31/18 02:11:00 PM,148.4,12.66
443,08/31/18 02:12:00 PM,146.8,12.63
444,08/31/18 02:13:00 PM,145.9,12.68
445,08/31/18 02:14:00 PM,148.9,12.75
446,08/31/18 02:15:00 PM,145.8,12.73
447,08/31/18 02:16:00 PM,140.9,12.69
448,08/31/18 02:17:00 PM,140.4,12.70
449,08/31/18 02:18:00 PM,138.1,12.69
450,08/31/18 02:19:00 PM,134.7,12.68
451,08/31/18 02:20:00 PM,129.5,12.67
452,08/31/18 02:21:00 PM,129.3,12.69
453,08/31/18 02:22:00 PM,128.4,12.75
454,08/31/18 02:23:00 PM,124.2,12.81
455,08/31/18 02:24:00 PM,120.8,12.77
456,08/31/18 02:25:00 PM,144.7,12.71
457,08/31/18 02:26:00 PM,141.9,12.68
458,08/31/18 02:27:00 PM,138.6,12.67
459,08/31/18 02:28:00 PM,141.1,12.66
460,08/31/18 02:29:00 PM,141.6,12.64
461,08/31/18 02:30:00 PM,134.6,12.66
462,08/31/18 02:31:00 PM,130.6,12.67
463,08/31/18 02:32:00 PM,134.3,12.73
464,08/31/18 02:33:00 PM,135.4,12.75
465,08/31/18 02:34:00 PM,126.0,12.75
466,08/31/18 02:35:00 PM,118.6,12.73
467,08/31/18 02:36:00 PM,118.7,12.70
468,08/31/18 02:37:00 PM,118.9,12.69
469,08/31/18 02:38:00 PM,120.8,12.70
470,08/31/18 02:39:00 PM,169.9,12.71
471,08/31/18 02:40:00 PM,171.3,12.70
472,08/31/18 02:41:00 PM,168.9,12.69
473,08/31/18 02:42:00 PM,167.9,12.68
474,08/31/18 02:43:00 PM,163.4,12.73
475,08/31/18 02:44:00 PM,159.4,12.76
476,08/31/18 02:45:00 PM,158.0,12.80
477,08/31/18 02:46:00 PM,157.7,12.81
478,08/31/18 02:47:00 PM,156.4,12.83
479,08/31/18 02:48:00 PM,153.6,12.89
480,08/31/18 02:49:00 PM,152.0,12.84
481,08/31/18 02:50:00 PM,151.0,12.83
482,08/31/18 02:51:00 PM,151.9,12.85
483,08/31/18 02:52:00 PM,145.9,12.88
484,08/31/18 02:53:00 PM,125.7,12.90
485,08/31/18 02:54:00 PM,123.4,12.91
486,08/31/18 02:55:00 PM,123.9,12.96
487,08/31/18 02:56:00 PM,120.7,13.00
488,08/31/18 02:57:00 PM,121.6,13.03
489,08/31/18 02:58:00 PM,119.8,13.04
490,08/31/18 02:59:00 PM,118.9,13.04
491,08/31/18 03:00:00 PM,118.3,13.02
492,08/31/18 03:01:00 PM,119.2,13.04
493,08/31/18 03:02:00 PM,117.4,13.12
494,08/31/18 03:03:00 PM,115.2,13.16
495,08/31/18 03:04:00 PM,115.7,13.13
496,08/31/18 03:05:00 PM,109.9,13.06
497,08/31/18 03:06:00 PM,109.3,13.00
498,08/31/18 03:07:00 PM,108.7,12.99
499,08/31/18 03:08:00 PM,108.4,12.99
500,08/31/18 03:09:00 PM,108.1,13.00
501,08/31/18 03:10:00 PM,107.5,12.96
502,08/31/18 03:11:00 PM,105.4,12.91
503,08/31/18 03:12:00 PM,106.1,12.88
504,08/31/18 03:13:00 PM,106.3,12.85
505,08/31/18 03:14:00 PM,106.3,12.83
506,08/31/18 03:15:00 PM,104.7,12.82
507,08/31/18 03:16:00 PM,104.6,12.80
508,08/31/18 03:17:00 PM,103.3,12.82
509,08/31/18 03:18:00 PM,103.8,12.83
510,08/31/18 03:19:00 PM,102.1,12.82
511,08/31/18 03:20:00 PM,99.7,12.81
512,08/31/18 03:21:00 PM,99.5,12.82
513,08/31/18 03:22:00 PM,98.9,12.80
514,08/31/18 03:23:00 PM,97.5,12.76
515,08/31/18 03:24:00 PM,97.0,12.75
516,08/31/18 03:25:00 PM,97.6,12.75
517,08/31/18 03:26:00 PM,93.0,12.75
518,08/31/18 03:27:00 PM,93.5,12.77
519,08/31/18 03:28:00 PM,92.6,12.78
520,08/31/18 03:29:00 PM,90.8,12.81
521,08/31/18 03:30:00 PM,90.0,12.85
522,08/31/18 03:31:00 PM,89.0,12.91
523,08/31/18 03:32:00 PM,85.7,12.92
524,08/31/18 03:33:00 PM,85.7,12.90
525,08/31/18 03:34:00 PM,85.4,12.93
526,08/31/18 03:35:00 PM,82.1,12.93
527,08/31/18 03:36:00 PM,82.4,12.91
528,08/31/18 03:37:00 PM,82.8,12.91
529,08/31/18 03:38:00 PM,82.7,12.93
530,08/31/18 03:39:00 PM,81.3,12.93
531,08/31/18 03:40:00 PM,79.2,12.95
532,08/31/18 03:41:00 PM,78.6,12.95
533,08/31/18 03:42:00 PM,70.3,12.95
534,08/31/18 03:43:00 PM,68.7,12.97
535,08/31/18 03:44:00 PM,68.2,12.93
536,08/31/18 03:45:00 PM,68.6,12.87
537,08/31/18 03:46:00 PM,193.5,12.85
538,08/31/18 03:47:00 PM,195.0,12.84
539,08/31/18 03:48:00 PM,200.7,12.78
540,08/31/18 03:49:00 PM,200.7,12.77
541,08/31/18 03:50:00 PM,200.9,12.82
542,08/31/18 03:51:00 PM,201.1,12.87
543,08/31/18 03:52:00 PM,201.0,12.84
544,08/31/18 03:53:00 PM,200.6,12.78
545,08/31/18 03:54:00 PM,200.6,12.78
546,08/31/18 03:55:00 PM,200.8,12.84
547,08/31/18 03:56:00 PM,200.7,12.85
548,08/31/18 03:57:00 PM,200.8,12.88
549,08/31/18 03:58:00 PM,200.8,12.87
550,08/31/18 03:59:00 PM,200.6,12.84
551,08/31/18 04:00:00 PM,200.3,12.78
552,08/31/18 04:01:00 PM,200.3,12.82
